"text","confidence","name_id","word_id"
" ",95,"1985_2_20","1985_2_20 2"
" ",95,"1985_2_20","1985_2_20 3"
" ",95,"1985_2_20","1985_2_20 4"
" ",95,"1985_2_20","1985_2_20 5"
" ",95,"1985_2_20","1985_2_20 6"
"EE",12.0784606933594,"1985_2_21","1985_2_21 1"
"BERRY",95.3765258789062,"1985_2_21","1985_2_21 2"
"BROS.",95.3765258789062,"1985_2_21","1985_2_21 3"
"ST.",96.7507019042969,"1985_2_21","1985_2_21 4"
"JAMES",96.7507019042969,"1985_2_21","1985_2_21 5"
"7.14",95.5572128295898,"1985_2_21","1985_2_21 6"
"81.40",94.6362915039062,"1985_2_21","1985_2_21 7"
"OLD",96.3296508789062,"1985_2_21","1985_2_21 8"
"TAYLOR",96.5065460205078,"1985_2_21","1985_2_21 9"
"or",93.3015747070312,"1985_2_21","1985_2_21 10"
"GRANDDAD",92.1069717407227,"1985_2_21","1985_2_21 11"
"BONDED",92.3324584960938,"1985_2_21","1985_2_21 12"
"..........................",29.3116607666016,"1985_2_21","1985_2_21 13"
"MILTON:",92.3017120361328,"1985_2_22","1985_2_22 1"
"DUFF",65.7434997558594,"1985_2_22","1985_2_22 2"
"—",87.6024856567383,"1985_2_22","1985_2_22 3"
"12",91.7733917236328,"1985_2_22","1985_2_22 4"
"Years",91.7733917236328,"1985_2_22","1985_2_22 5"
"Old",29.9172058105469,"1985_2_22","1985_2_22 6"
"..cicionsesisnicivesscsssrsssssorie",0,"1985_2_22","1985_2_22 7"
"0.YY",57.0264892578125,"1985_2_22","1985_2_22 8"
"84.50",43.6924171447754,"1985_2_22","1985_2_22 9"
"I.",81.7201385498047,"1985_2_22","1985_2_22 10"
"W.",89.0798645019531,"1985_2_22","1985_2_22 11"
"HARPER",96.5967178344727,"1985_2_22","1985_2_22 12"
"BONDED",96.3946228027344,"1985_2_22","1985_2_22 13"
"(Regular",96.6285247802734,"1985_2_22","1985_2_22 14"
"or",96.1367797851562,"1985_2_22","1985_2_22 15"
"Decanter)",93.0018768310547,"1985_2_22","1985_2_22 16"
"...........",89.1915664672852,"1985_2_22","1985_2_22 17"
"BERRY",96.1151504516602,"1985_2_22","1985_2_22 18"
"BROS.",95.6526641845703,"1985_2_22","1985_2_22 19"
"ST.",96.8067092895508,"1985_2_22","1985_2_22 20"
"JAMES",96.4860534667969,"1985_2_22","1985_2_22 21"
"7.14",96.0233001708984,"1985_2_22","1985_2_22 22"
"81.40",92.178337097168,"1985_2_22","1985_2_22 23"
"OLD",96.6563491821289,"1985_2_22","1985_2_22 24"
"TAYLOR",96.1865234375,"1985_2_22","1985_2_22 25"
"or",93.2784957885742,"1985_2_22","1985_2_22 26"
"GRANDDAD",92.0424118041992,"1985_2_22","1985_2_22 27"
"BONDED",92.5922317504883,"1985_2_22","1985_2_22 28"
".......cccccevvvreeunnee",0,"1985_2_22","1985_2_22 29"
"EE",14.3270721435547,"1985_2_23","1985_2_23 1"
"ROBERTSON'S",35.0940475463867,"1985_2_23","1985_2_23 2"
"B.E.B.",84.7786254882812,"1985_2_23","1985_2_23 3"
"7.74",95.7828979492188,"1985_2_23","1985_2_23 4"
"88.24",95.656867980957,"1985_2_23","1985_2_23 5"
"GIBSON'S",37.231632232666,"1985_2_23","1985_2_23 6"
"wm",25.8027954101562,"1985_2_23","1985_2_23 7"
"8",67.6623992919922,"1985_2_23","1985_2_23 8"
"Year",51.5885200500488,"1985_2_23","1985_2_23 9"
"Old,",95.2323455810547,"1985_2_23","1985_2_23 10"
"D0",61.0955619812012,"1985_2_23","1985_2_23 11"
"DIO0E",0.114410400390625,"1985_2_23","1985_2_23 12"
"ciseresrssermesmcessborren",0,"1985_2_23","1985_2_23 13"
" ",95,"1985_2_23","1985_2_23 14"
"SMIIN",27.5550155639648,"1985_2_24","1985_2_24 1"
"9",83.5547103881836,"1985_2_24","1985_2_24 2"
"OULENMVEY",0,"1985_2_24","1985_2_24 3"
"—",81.7322387695312,"1985_2_24","1985_2_24 4"
"14",92.8748779296875,"1985_2_24","1985_2_24 5"
"AMRASSADODR",45.5774116516113,"1985_2_24","1985_2_24 6"
"—",88.8913040161133,"1985_2_24","1985_2_24 7"
"7275",64.5217514038086,"1985_2_24","1985_2_24 8"
"Vearec",24.0478286743164,"1985_2_24","1985_2_24 9"
"OO",35.3687591552734,"1985_2_24","1985_2_24 10"
"8",13.5589294433594,"1985_2_24","1985_2_24 11"
"AWE",38.880443572998,"1985_2_24","1985_2_24 12"
"1472",67.7687301635742,"1985_2_24","1985_2_24 13"
"50",90.753532409668,"1985_2_24","1985_2_24 14"
"8",50.0670318603516,"1985_2_24","1985_2_24 15"
"Years",95.2658386230469,"1985_2_24","1985_2_24 16"
"in",95.2658386230469,"1985_2_24","1985_2_24 17"
"Barrel",96.151252746582,"1985_2_24","1985_2_24 18"
" ",95,"1985_2_24","1985_2_24 19"
"CCC",55.2580490112305,"1985_2_25","1985_2_25 1"
"Ot}CW",0,"1985_2_25","1985_2_25 2"
"Ok",36.5176544189453,"1985_2_25","1985_2_25 3"
"Ca",11.7060089111328,"1985_2_25","1985_2_25 4"
"INE.",31.5689697265625,"1985_2_25","1985_2_25 5"
"Be",27.2593536376953,"1985_2_25","1985_2_25 6"
"or",29.8959274291992,"1985_2_25","1985_2_25 7"
"oir",15.1568450927734,"1985_2_25","1985_2_25 8"
"BRALIANTINE",22.7770843505859,"1985_2_25","1985_2_25 9"
"—",91.0748443603516,"1985_2_25","1985_2_25 10"
"25",88.9403533935547,"1985_2_25","1985_2_25 11"
"VYeare",74.4845657348633,"1985_2_25","1985_2_25 12"
"Old",24.9322509765625,"1985_2_25","1985_2_25 13"
" ",95,"1985_2_25","1985_2_25 14"
" ",95,"1985_2_25","1985_2_25 15"
"FINE",46.3061447143555,"1985_2_26","1985_2_26 1"
"—",81.1148986816406,"1985_2_26","1985_2_26 2"
"£40",60.2977027893066,"1985_2_26","1985_2_26 3"
"XCAIS",27.6300201416016,"1985_2_26","1985_2_26 4"
"Ul",11.712760925293,"1985_2_26","1985_2_26 5"
" cececcnsnnnccccccinncacincccccccccnnes",0,"1985_2_26","1985_2_26 6"
"§",0,"1985_2_26","1985_2_26 7"
"odo",34.2184753417969,"1985_2_26","1985_2_26 8"
"ON",0,"1985_2_26","1985_2_26 9"
"=",37.0589218139648,"1985_2_26","1985_2_26 10"
"ESRD",25.7479705810547,"1985_2_26","1985_2_26 11"
"SR",21.957389831543,"1985_2_26","1985_2_26 12"
"IE",26.0650177001953,"1985_2_26","1985_2_26 13"
"ee",46.0296974182129,"1985_2_26","1985_2_26 14"
"Re",13.9615631103516,"1985_2_26","1985_2_26 15"
"BE",17.5698471069336,"1985_2_26","1985_2_26 16"
"ET",5.84308624267578,"1985_2_26","1985_2_26 17"
"Cte",19.6296691894531,"1985_2_26","1985_2_26 18"
"A",11.8027496337891,"1985_2_26","1985_2_26 19"
"rr",9.454833984375,"1985_2_26","1985_2_26 20"
"CCC",9.92644500732422,"1985_2_26","1985_2_26 21"
"OEE",23.4807357788086,"1985_2_26","1985_2_26 22"
"?",86.1126327514648,"1985_2_26","1985_2_26 23"
"PEBBLEFORD",92.0427169799805,"1985_2_26","1985_2_26 24"
"BONDED",93.2607955932617,"1985_2_26","1985_2_26 25"
"—",92.6350555419922,"1985_2_26","1985_2_26 26"
"8",71.3808135986328,"1985_2_26","1985_2_26 27"
"Years",96.8132171630859,"1985_2_26","1985_2_26 28"
"Old",96.1945648193359,"1985_2_26","1985_2_26 29"
"Kentucky",93.2639999389648,"1985_2_26","1985_2_26 30"
"..........",60.4393997192383,"1985_2_26","1985_2_26 31"
"SL",0,"1985_2_27","1985_2_27 1"
"ergs",19.0727691650391,"1985_2_27","1985_2_27 2"
"iiiormwss",0,"1985_2_27","1985_2_27 3"
"COLONEL",96.3267288208008,"1985_2_27","1985_2_27 4"
"JAMES",93.2931594848633,"1985_2_27","1985_2_27 5"
"B.",92.5906677246094,"1985_2_27","1985_2_27 6"
"BEAM",93.2446365356445,"1985_2_27","1985_2_27 7"
"—",92.7099227905273,"1985_2_27","1985_2_27 8"
"10",96.7426528930664,"1985_2_27","1985_2_27 9"
"Year",96.3965454101562,"1985_2_27","1985_2_27 10"
"Kentucky",92.5627822875977,"1985_2_27","1985_2_27 11"
".........",41.651481628418,"1985_2_27","1985_2_27 12"
"..........",52.6919631958008,"1985_2_27","1985_2_27 13"
"DE",15.1058197021484,"1985_2_28","1985_2_28 1"
"HEUBLEIN’S",25.5572204589844,"1985_2_28","1985_2_28 2"
"POWDER",96.6782684326172,"1985_2_28","1985_2_28 3"
"HORN",96.8989410400391,"1985_2_28","1985_2_28 4"
" ",95,"1985_2_28","1985_2_28 5"
"9.22",96.8308486938477,"1985_2_28","1985_2_28 6"
"BELLOWS",96.7117309570312,"1985_2_28","1985_2_28 7"
"CLUB",91.9449081420898,"1985_2_28","1985_2_28 8"
"SPECIAL—5",44.5025062561035,"1985_2_28","1985_2_28 9"
"Years,",96.2570266723633,"1985_2_28","1985_2_28 10"
"86",96.7941818237305,"1985_2_28","1985_2_28 11"
"proof",93.2881164550781,"1985_2_28","1985_2_28 12"
"(Md.)....",87.6893463134766,"1985_2_28","1985_2_28 13"
".",71.0916061401367,"1985_2_28","1985_2_28 14"
"5.5:",63.6158065795898,"1985_2_29","1985_2_29 1"
"FIERCE",63.4577484130859,"1985_2_29","1985_2_29 2"
"KENFUEKY",0,"1985_2_29","1985_2_29 3"
"RYE",88.333625793457,"1985_2_29","1985_2_29 4"
"~=",42.2989959716797,"1985_2_29","1985_2_29 5"
"4",30.9860382080078,"1985_2_29","1985_2_29 6"
"Yori",0,"1985_2_29","1985_2_29 7"
"30",47.3771476745605,"1985_2_29","1985_2_29 8"
"I",0,"1985_2_30","1985_2_30 1"
"PAUL",96.0105209350586,"1985_2_30","1985_2_30 2"
"JONES",96.8085861206055,"1985_2_30","1985_2_30 3"
"3.60",94.0331268310547,"1985_2_30","1985_2_30 4"
"41.04",94.0331268310547,"1985_2_30","1985_2_30 5"
"PARK",93.2483673095703,"1985_2_30","1985_2_30 6"
"&",92.3516693115234,"1985_2_30","1985_2_30 7"
"TILFORD",92.3064041137695,"1985_2_30","1985_2_30 8"
"PRIVATE",96.6572036743164,"1985_2_30","1985_2_30 9"
"STOCK",93.237922668457,"1985_2_30","1985_2_30 10"
"—",92.9512634277344,"1985_2_30","1985_2_30 11"
"4",96.1719360351562,"1985_2_30","1985_2_30 12"
"Years,",94.9082336425781,"1985_2_30","1985_2_30 13"
"86",96.2070617675781,"1985_2_30","1985_2_30 14"
"proof.",96.4693222045898,"1985_2_30","1985_2_30 15"
" ",95,"1985_2_30","1985_2_30 16"
"41.15",95.2465362548828,"1985_2_31","1985_2_31 1"
"MOUNT",96.4076461791992,"1985_2_31","1985_2_31 2"
"VERNON",96.4891204833984,"1985_2_31","1985_2_31 3"
"BONDED",95.8907928466797,"1985_2_31","1985_2_31 4"
"(Maryland)",94.8607177734375,"1985_2_31","1985_2_31 5"
"—",0,"1985_2_31","1985_2_31 6"
"onan",18.5588531494141,"1985_2_31","1985_2_31 7"
"41.38",93.5882339477539,"1985_2_31","1985_2_31 8"
"SHERBROOK",90.6153106689453,"1985_2_31","1985_2_31 9"
"(Marvland)",84.7434692382812,"1985_2_31","1985_2_31 10"
" ",95,"1985_2_31","1985_2_31 11"
"IE",41.6595077514648,"1985_2_31","1985_2_31 12"
"CARSTAIRS",91.0548858642578,"1985_2_31","1985_2_31 13"
"WHITE",96.6467056274414,"1985_2_31","1985_2_31 14"
"SEAL",96.5331268310547,"1985_2_31","1985_2_31 15"
"BELLOWS",96.1741485595703,"1985_2_31","1985_2_31 16"
"RESERVE",96.5012741088867,"1985_2_31","1985_2_31 17"
"WW",21.2138061523438,"1985_2_31","1985_2_31 18"
"£",0,"1985_2_31","1985_2_31 19"
"=a",83.1141052246094,"1985_2_31","1985_2_31 20"
" ",95,"1985_2_31","1985_2_31 21"
" ",95,"1985_2_31","1985_2_31 22"
"BELLOWS",96.6982955932617,"1985_2_32","1985_2_32 1"
"RESERVE",96.6434860229492,"1985_2_32","1985_2_32 2"
"SRNR",27.6176376342773,"1985_2_32","1985_2_32 3"
"o..ossversaisissississsiirsnioertruiss",0,"1985_2_32","1985_2_32 4"
"EY",5.86342620849609,"1985_2_32","1985_2_32 5"
"3.63",90.525016784668,"1985_2_32","1985_2_32 6"
"41.38",90.525016784668,"1985_2_32","1985_2_32 7"
"RBROOK",91.2715606689453,"1985_2_32","1985_2_32 8"
"(Maryland)",94.9189987182617,"1985_2_32","1985_2_32 9"
"esses",8.19237518310547,"1985_2_32","1985_2_32 10"
"ruvassuauvond",0,"1985_2_32","1985_2_32 11"
"SEHLOWS",80.6902160644531,"1985_2_33","1985_2_33 1"
"RESHAVE",1.09198760986328,"1985_2_33","1985_2_33 2"
"Firat",19.6163024902344,"1985_2_33","1985_2_33 3"
"verses",0,"1985_2_33","1985_2_33 4"
"D",92.9326095581055,"1985_2_33","1985_2_33 5"
"OVERHOLT",96.0990676879883,"1985_2_33","1985_2_33 6"
"BONDED",94.1061553955078,"1985_2_33","1985_2_33 7"
"(Pennsylvania)",92.9445877075195,"1985_2_33","1985_2_33 8"
".....ccccovnnn.",0,"1985_2_33","1985_2_33 9"
"I",0,"1985_2_34","1985_2_34 1"
"P.M.",96.580436706543,"1985_2_34","1985_2_34 2"
"DE",96.9140930175781,"1985_2_34","1985_2_34 3"
"LUXE",93.2933578491211,"1985_2_34","1985_2_34 4"
".",91.3568725585938,"1985_2_34","1985_2_34 5"
"3.65",96.0386581420898,"1985_2_34","1985_2_34 6"
"41.61",94.9280624389648,"1985_2_34","1985_2_34 7"
"MELROSE",96.288818359375,"1985_2_34","1985_2_34 8"
"STRAIGHT",96.5744094848633,"1985_2_34","1985_2_34 9"
"RYE",93.2270278930664,"1985_2_34","1985_2_34 10"
"—",92.9946517944336,"1985_2_34","1985_2_34 11"
"8",95.8138122558594,"1985_2_34","1985_2_34 12"
"Years",96.9158020019531,"1985_2_34","1985_2_34 13"
"old,",94.725700378418,"1985_2_34","1985_2_34 14"
"90",96.8444061279297,"1985_2_34","1985_2_34 15"
"PLOOE.",11.7494201660156,"1985_2_34","1985_2_34 16"
"i",18.0097885131836,"1985_2_34","1985_2_34 17"
"prionis",0,"1985_2_34","1985_2_34 18"
" ",95,"1985_2_34","1985_2_34 19"
"PARK",93.0946655273438,"1985_2_35","1985_2_35 1"
"&",92.9239883422852,"1985_2_35","1985_2_35 2"
"TILFORD",90.7534103393555,"1985_2_35","1985_2_35 3"
"RESERVE",95.9529113769531,"1985_2_35","1985_2_35 4"
" ",95,"1985_2_35","1985_2_35 5"
"41.61",95.3904724121094,"1985_2_35","1985_2_35 6"
"OLD",93.2975692749023,"1985_2_35","1985_2_35 7"
"SCHENLEY",91.5500640869141,"1985_2_35","1985_2_35 8"
"BONDED",86.0306167602539,"1985_2_35","1985_2_35 9"
"—",86.0306167602539,"1985_2_35","1985_2_35 10"
"8",91.9155197143555,"1985_2_35","1985_2_35 11"
"Years",96.8211288452148,"1985_2_35","1985_2_35 12"
"old",42.4690055847168,"1985_2_35","1985_2_35 13"
"sseesssessensscscsssseee",0,"1985_2_35","1985_2_35 14"
"OLD",96.3980941772461,"1985_2_36","1985_2_36 1"
"OVERHOLT",95.9163055419922,"1985_2_36","1985_2_36 2"
"BONDED",93.088752746582,"1985_2_36","1985_2_36 3"
"—",93.0311660766602,"1985_2_36","1985_2_36 4"
"1916",96.6472244262695,"1985_2_36","1985_2_36 5"
"Distillation",56.1533355712891,"1985_2_36","1985_2_36 6"
".......QT.",46.5765609741211,"1985_2_36","1985_2_36 7"
"ANCE",61.2994422912598,"1985_2_37","1985_2_37 1"
"RESERVE",29.5187301635742,"1985_2_37","1985_2_37 2"
"coieiverssiersnsenssirsirmirnissirassvistrmsrsssmonssonrsst",0,"1985_2_37","1985_2_37 3"
"ed",0,"1985_2_37","1985_2_37 4"
"CANADIAN.",82.0769805908203,"1985_2_37","1985_2_37 5"
"MELROSE:",0,"1985_2_37","1985_2_37 6"
" ",95,"1985_2_38","1985_2_38 1"
" ",95,"1985_2_38","1985_2_38 2"
"I",0,"1985_2_38","1985_2_38 3"
"MINN",1.49496459960938,"1985_2_38","1985_2_38 4"
"REISER",0,"1985_2_38","1985_2_38 5"
"T",0,"1985_2_38","1985_2_38 6"
"ER",58.1537399291992,"1985_2_38","1985_2_38 7"
"Ye",41.5361251831055,"1985_2_38","1985_2_38 8"
"NN",18.5182571411133,"1985_2_38","1985_2_38 9"
"MN",40.0045967102051,"1985_2_38","1985_2_38 10"
"WT",33.8449859619141,"1985_2_38","1985_2_38 11"
"I",39.989185333252,"1985_2_38","1985_2_38 12"
"I",30.3878784179688,"1985_2_38","1985_2_38 13"
"NE",30.7144775390625,"1985_2_38","1985_2_38 14"
"I",35.3675689697266,"1985_2_38","1985_2_38 15"
"IE",34.2254486083984,"1985_2_38","1985_2_38 16"
"A",10.2702026367188,"1985_2_38","1985_2_38 17"
"YY",23.9350204467773,"1985_2_38","1985_2_38 18"
"YI",32.1951065063477,"1985_2_38","1985_2_38 19"
"TY",32.1951065063477,"1985_2_38","1985_2_38 20"
"YT",13.6366195678711,"1985_2_38","1985_2_38 21"
"TTT",33.0538024902344,"1985_2_38","1985_2_38 22"
"tT",28.0669097900391,"1985_2_38","1985_2_38 23"
"TY",48.2856292724609,"1985_2_38","1985_2_38 24"
"rT",39.7185745239258,"1985_2_38","1985_2_38 25"
"rT",6.83555603027344,"1985_2_38","1985_2_38 26"
"BELLOWS",96.1569137573242,"1985_2_38","1985_2_38 27"
"PARTNERS",95.909553527832,"1985_2_38","1985_2_38 28"
"CHOICE",92.0322341918945,"1985_2_38","1985_2_38 29"
".....ccccovvrenreencnnenseccsnceocances",0,"1985_2_38","1985_2_38 30"
"-",38.9691925048828,"1985_2_38","1985_2_38 31"
"3.95",90.5351257324219,"1985_2_38","1985_2_38 32"
"45.03",96.0423126220703,"1985_2_38","1985_2_38 33"
"MAC",93.0015716552734,"1985_2_38","1985_2_38 34"
"NAUGHTON'S",30.8303909301758,"1985_2_38","1985_2_38 35"
" ",95,"1985_2_38","1985_2_38 36"
"5.",78.2182922363281,"1985_2_39","1985_2_39 1"
"PIERCE",96.1096038818359,"1985_2_39","1985_2_39 2"
"NO.",94.1108245849609,"1985_2_39","1985_2_39 3"
"FORTY",96.6938552856445,"1985_2_39","1985_2_39 4"
"BLEND",92.4965438842773,"1985_2_39","1985_2_39 5"
".cccnvsrrrsvrsssrrsssssnssess",0,"1985_2_39","1985_2_39 6"
"WISER'S",78.5836181640625,"1985_2_39","1985_2_39 7"
"DE",87.4533538818359,"1985_2_39","1985_2_39 8"
"UKE",0,"1985_2_39","1985_2_39 9"
"DE",96.3435668945312,"1985_2_40","1985_2_40 1"
"LUXE",96.3832778930664,"1985_2_40","1985_2_40 2"
"Bourbon)",86.8507843017578,"1985_2_40","1985_2_40 3"
"......coecvvevvcneenne",0,"1985_2_40","1985_2_40 4"
"ROYAL",24.8281555175781,"1985_2_40","1985_2_40 5"
"CANADIAN.",45.0525093078613,"1985_2_40","1985_2_40 6"
"1vcovvesssisssssiossssnsrmsmmemsrmemissiionmnns",0,"1985_2_40","1985_2_40 7"
"NY",60.4095611572266,"1985_2_41","1985_2_41 1"
"aa",37.8472328186035,"1985_2_41","1985_2_41 2"
"50",96.2806091308594,"1985_2_41","1985_2_41 3"
"HARWOOD",90.1406860351562,"1985_2_41","1985_2_41 4"
"(Regular",96.1162490844727,"1985_2_41","1985_2_41 5"
"or",96.8143157958984,"1985_2_41","1985_2_41 6"
"Decanter)",95.3054428100586,"1985_2_41","1985_2_41 7"
" ",95,"1985_2_41","1985_2_41 8"
"  ",95,"1985_2_41","1985_2_41 9"
"PUVUVRKDOVIN",1.30721282958984,"1985_2_41","1985_2_41 10"
"VE",86.0764236450195,"1985_2_41","1985_2_41 11"
"AVAR",37.8857040405273,"1985_2_41","1985_2_41 12"
"(#170",38.8902473449707,"1985_2_41","1985_2_41 13"
"BVEE",0,"1985_2_41","1985_2_41 14"
"NYRR]",26.7871551513672,"1985_2_41","1985_2_41 15"
"ssssvssssssnsses",0,"1985_2_41","1985_2_41 16"
"00eeddyy",2.83538818359375,"1985_2_41","1985_2_41 17"
"-we",60.95849609375,"1985_2_41","1985_2_41 18"
"yy",38.7409744262695,"1985_2_41","1985_2_41 19"
"~",76.19873046875,"1985_2_41","1985_2_41 20"
"LA",44.6813011169434,"1985_2_41","1985_2_41 21"
"AJ",23.1900787353516,"1985_2_41","1985_2_41 22"
"€¢",35.568717956543,"1985_2_41","1985_2_41 23"
"€",57.5976028442383,"1985_2_41","1985_2_41 24"
"PIERCE",94.6213455200195,"1985_2_41","1985_2_41 25"
"ROUND",96.3263854980469,"1985_2_41","1985_2_41 26"
"TABLE",96.3281631469727,"1985_2_41","1985_2_41 27"
"(51%",88.7378845214844,"1985_2_41","1985_2_41 28"
"Bourbon)",93.266357421875,"1985_2_41","1985_2_41 29"
"....cccceeveeeen",0,"1985_2_41","1985_2_41 30"
"3.99",93.3124771118164,"1985_2_41","1985_2_41 31"
"45.",91.8850555419922,"1985_2_41","1985_2_41 32"
" ",95,"1985_2_41","1985_2_41 33"
" ",95,"1985_2_42","1985_2_42 1"
"|",25.109992980957,"1985_2_42","1985_2_42 2"
"I",0,"1985_2_42","1985_2_42 3"
"de",50.114803314209,"1985_2_42","1985_2_42 4"
"de",62.2451477050781,"1985_2_42","1985_2_42 5"
"FIEARAGWGE",6.65034484863281,"1985_2_42","1985_2_42 6"
"AVUVIIY",0,"1985_2_42","1985_2_42 7"
"1AMNLRER",0,"1985_2_42","1985_2_42 8"
"WE",48.3425216674805,"1985_2_42","1985_2_42 9"
"/V",52.1627349853516,"1985_2_42","1985_2_42 10"
"PYNINWERS",3.51641845703125,"1985_2_42","1985_2_42 11"
"oo",56.6101150512695,"1985_2_42","1985_2_42 12"
"5",22.8321228027344,"1985_2_42","1985_2_42 13"
"We",48.8544883728027,"1985_2_42","1985_2_42 14"
"sy",0,"1985_2_42","1985_2_42 15"
"ys",0,"1985_2_42","1985_2_42 16"
"w",41.8265190124512,"1985_2_42","1985_2_42 17"
"-.",0,"1985_2_42","1985_2_42 18"
"i",27.4567718505859,"1985_2_42","1985_2_42 19"
"NF",54.2632675170898,"1985_2_42","1985_2_42 20"
"sand",31.7758026123047,"1985_2_42","1985_2_42 21"
"_-",9.97986602783203,"1985_2_42","1985_2_42 22"
"-",18.1556549072266,"1985_2_42","1985_2_42 23"
"CSEAGRAM",36.306884765625,"1985_2_42","1985_2_42 24"
"SEVEN",96.5921859741211,"1985_2_42","1985_2_42 25"
"CROWN",95.4959716796875,"1985_2_42","1985_2_42 26"
"4.05",95.2275848388672,"1985_2_42","1985_2_42 27"
"46.17",92.136833190918,"1985_2_42","1985_2_42 28"
"HUDSON'S",69.5550842285156,"1985_2_42","1985_2_42 29"
"BAY.",52.0081634521484,"1985_2_42","1985_2_42 30"
"=",60.4392547607422,"1985_2_42","1985_2_42 31"
"16.Y6ar",0,"1985_2_42","1985_2_42 32"
"OI",52.3801956176758,"1985_2_42","1985_2_42 33"
"oovocrrnessisessirssrsrissinsniooininn",0,"1985_2_42","1985_2_42 34"
"i",71.595947265625,"1985_2_42","1985_2_42 35"
"A",41.2493171691895,"1985_2_42","1985_2_42 36"
" ",95,"1985_2_42","1985_2_42 37"
" ",95,"1985_2_43","1985_2_43 1"
"HH",29.4745864868164,"1985_2_43","1985_2_43 2"
"Ee",22.2243957519531,"1985_2_43","1985_2_43 3"
"ES",0,"1985_2_43","1985_2_43 4"
"oammiddiimgitly",0,"1985_2_43","1985_2_43 5"
"a",17.0222778320312,"1985_2_43","1985_2_43 6"
"a",29.9906768798828,"1985_2_43","1985_2_43 7"
"obo",32.4448318481445,"1985_2_43","1985_2_43 8"
"din",45.398681640625,"1985_2_43","1985_2_43 9"
"dh",31.7691192626953,"1985_2_43","1985_2_43 10"
"do",55.7556114196777,"1985_2_43","1985_2_43 11"
"BR",39.7930145263672,"1985_2_43","1985_2_43 12"
"dl",50.2396621704102,"1985_2_43","1985_2_43 13"
"SCLBSREEEL",0,"1985_2_43","1985_2_43 14"
"SMR",34.0906982421875,"1985_2_43","1985_2_43 15"
"de",18.6194534301758,"1985_2_43","1985_2_43 16"
"BEL",1.63204193115234,"1985_2_43","1985_2_43 17"
"2",19.3647384643555,"1985_2_43","1985_2_43 18"
"Fb",25.099723815918,"1985_2_43","1985_2_43 19"
"ad",30.135871887207,"1985_2_43","1985_2_43 20"
"Setaat",0,"1985_2_43","1985_2_43 21"
"ii",36.433162689209,"1985_2_43","1985_2_43 22"
"0",32.2527923583984,"1985_2_43","1985_2_43 23"
"native",0,"1985_2_43","1985_2_43 24"
"Sue",5.361328125,"1985_2_43","1985_2_43 25"
"died",32.4347305297852,"1985_2_43","1985_2_43 26"
"bionic",33.5242309570312,"1985_2_43","1985_2_43 27"
"CALVERT",94.2923889160156,"1985_2_43","1985_2_43 28"
"RESERVE",79.9374465942383,"1985_2_43","1985_2_43 29"
"4.05",87.1175918579102,"1985_2_43","1985_2_43 30"
"46.17",87.2419967651367,"1985_2_43","1985_2_43 31"
"SEAGRAM’S",66.4931182861328,"1985_2_43","1985_2_43 32"
"V.O.",88.2888412475586,"1985_2_43","1985_2_43 33"
" ",95,"1985_2_43","1985_2_43 34"
" ",95,"1985_2_43","1985_2_43 35"
"CALVERT",95.3394012451172,"1985_2_44","1985_2_44 1"
"RESERVE",94.3984298706055,"1985_2_44","1985_2_44 2"
" ",95,"1985_2_44","1985_2_44 3"
"GIBSON",96.3462371826172,"1985_2_44","1985_2_44 4"
"DIAMOND",95.9830474853516,"1985_2_44","1985_2_44 5"
"8",96.0461578369141,"1985_2_44","1985_2_44 6"
" ",95,"1985_2_44","1985_2_44 7"
"oc",52.470100402832,"1985_2_44","1985_2_44 8"
"nC",43.2426147460938,"1985_2_44","1985_2_44 9"
"eR",41.1942825317383,"1985_2_44","1985_2_44 10"
"5",26.0716171264648,"1985_2_44","1985_2_44 11"
"46.17",93.7238311767578,"1985_2_44","1985_2_44 12"
"SEAURKAM",26.7151336669922,"1985_2_44","1985_2_44 13"
"9",63.8563995361328,"1985_2_44","1985_2_44 14"
"V.U.",80.1269836425781,"1985_2_44","1985_2_44 15"
"CANADIAN",96.1591110229492,"1985_2_44","1985_2_44 16"
"CLUB",96.1591110229492,"1985_2_44","1985_2_44 17"
" ",95,"1985_2_44","1985_2_44 18"
" ",95,"1985_2_44","1985_2_44 19"
"$4,058",2.49930572509766,"1985_2_45","1985_2_45 1"
"HARWOOD",92.6564025878906,"1985_2_45","1985_2_45 2"
"16",96.6849365234375,"1985_2_45","1985_2_45 3"
"Years",96.3054122924805,"1985_2_45","1985_2_45 4"
"Old",92.928596496582,"1985_2_45","1985_2_45 5"
"SCarce",65.4255905151367,"1985_2_45","1985_2_45 6"
"rarity)",0,"1985_2_45","1985_2_45 7"
"........ccee",0,"1985_2_45","1985_2_45 8"
"ALSATIAN",80.0076370239258,"1994_1_1","1994_1_1 1"
"RIESLING",89.9366455078125,"1994_1_1","1994_1_1 2"
"1947",93.060188293457,"1994_1_1","1994_1_1 3"
"(Shipped",93.9044647216797,"1994_1_1","1994_1_1 4"
"by",91.1052474975586,"1994_1_1","1994_1_1 5"
"P.",91.1052474975586,"1994_1_1","1994_1_1 6"
"Kriss)",90.347053527832,"1994_1_1","1994_1_1 7"
".........neveinvs.",0,"1994_1_1","1994_1_1 8"
"EE",19.9706344604492,"1994_1_2","1994_1_2 1"
"ALSATIAN",93.2967987060547,"1994_1_2","1994_1_2 2"
