"price_raw","confidence","type_new","price_new","cluster","table","row","column","entry_id","name_id","text.true","truth_entered_by","col.header","text","text_raw","name","id","file_id","country","year","color","variety","region","province","designation"
"18.90",96.8759918212891,TRUE,"18.90",4,1,6,2,"3372_1_125","3372_1_6",NA,NA,"Case","CHARBONO Ingelnook","5006 CHARBONO 1961, Ingelnook ................. 5004 RED PINOT 1961, Ingelnook ..............c....","CHARBONO , Ingelnook","5006","UCD_Lehmann_3372","NULL","1961","NULL","list(variety = ""Charbono"")","NULL","NULL","NULL"
"19.88",74.3462905883789,TRUE,"19.88",4,1,7,2,"3372_1_126","3372_1_7",NA,NA,"Case","CABERNET SAUVIGNON Inglenook","915 CABERNET SAUVIGNON, Inglenook .........","CABERNET SAUVIGNON, Inglenook","915","UCD_Lehmann_3372","US","NULL","NULL","list(variety = ""Cabernet Sauvignon"")","NULL","NULL","NULL"
"2149",80.0869903564453,TRUE,"21.49",4,1,8,2,"3372_1_127","3372_1_8",NA,NA,"Case","CABINET SAVIGNON Charles Krug","917 CABINET SAVIGNON 1962, Charles Krug .....","CABINET SAVIGNON , Charles Krug","917","UCD_Lehmann_3372","US","1962","NULL","list(variety = ""Cabernet Sauvignon"")","NULL","NULL","NULL"
"22.68",96.2963104248047,TRUE,"22.68",4,1,9,2,"3372_1_128","3372_1_9",NA,NA,"Case","NAPA PINOT NOIR L M Martini","925 NAPA PINOT NOIR, L. M. Martini ............","NAPA PINOT NOIR, L. M. Martini","925","UCD_Lehmann_3372","Italy","NULL","NULL","Pinot Noir","list(region = ""Martina"")","NULL","NULL"
"22.68",93.5478820800781,TRUE,"22.68",4,1,10,2,"3372_1_129","3372_1_10",NA,NA,"Case","CABERNET SAUVIGNON L M Martini","919 CABERNET SAUVIGNON 1961, L. M. Martini.. 2","CABERNET SAUVIGNON , L. M. Martini","919","UCD_Lehmann_3372","Italy","1961","NULL","list(variety = ""Cabernet Sauvignon"")","list(region = ""Martina"")","NULL","NULL"
"23.24",94.03564453125,TRUE,"23.24",4,1,11,2,"3372_1_130","3372_1_11",NA,NA,"Case","CABERNET SAUVIGNON Beaulieu","912 CABERNET SAUVIGNON 1962, Beaulieu .....","CABERNET SAUVIGNON , Beaulieu","912","UCD_Lehmann_3372","NULL","1962","NULL","list(variety = ""Cabernet Sauvignon"")","NULL","NULL","NULL"
"25.38",94.5911636352539,TRUE,"25.38",4,1,12,2,"3372_1_131","3372_1_12",NA,NA,"Case","PINOT NOIR Inglenook","916 PINOT NOIR, Inglenook .............c0enunee","PINOT NOIR, Inglenook","916","UCD_Lehmann_3372","US","NULL","NULL","list(variety = ""Pinot Noir"")","NULL","NULL","NULL"
"2851",91.5210037231445,TRUE,"28.51",4,1,13,2,"3372_1_132","3372_1_13",NA,NA,"Case","PINOT NOIR Charles Krug","918 PINOT NOIR, Charles Krug .................. 264","PINOT NOIR, Charles Krug","918","UCD_Lehmann_3372","US","NULL","NULL","list(variety = ""Pinot Noir"")","NULL","NULL","NULL"
"3218",70.2072982788086,TRUE,"32.18",4,1,14,2,"3372_1_133","3372_1_14",NA,NA,"Case","PINOT NOIR RESERVE L M Martini","993 PINOT NOIR RESERVE 1957, L. M. Martini ... 2","PINOT NOIR RESERVE , L. M. Martini","993","UCD_Lehmann_3372","NULL","1957","NULL","Pinot Noir","list(region = ""Martina"")","NULL","NULL"
"39.96",92.7679443359375,TRUE,"39.96",4,1,15,2,"3372_1_134","3372_1_15",NA,NA,"Case","LATOUR CABERNET SAUVIGNON Beaulieu","909 LATOUR CABERNET SAUVIGNON, Beaulieu","LATOUR CABERNET SAUVIGNON, Beaulieu","909","UCD_Lehmann_3372","NULL","NULL","NULL","Cabernet Sauvignon","NULL","NULL","NULL"
"3988",64.483039855957,TRUE,"39.88",4,1,16,2,"3372_1_135","3372_1_16",NA,NA,"Case","° PINOT NOIR RESERVE BV","910° PINOT NOIR RESERVE 1960, BV ..ccovvvvnves","° PINOT NOIR RESERVE , BV","910","UCD_Lehmann_3372","Romania","1960","NULL","Pinot Noir","NULL","NULL","NULL"
"18.90",83.2279205322266,TRUE,"18.90",4,1,17,2,"3372_1_136","3372_1_17",NA,NA,"Case","CABERNET SAUVIGNON Paul Masson","928 CABERNET SAUVIGNON, Paul Masson ......","CABERNET SAUVIGNON, Paul Masson","928","UCD_Lehmann_3372","France","NULL","NULL","list(variety = ""Cabernet Sauvignon"")","NULL","NULL","NULL"
"18.90",90.6487884521484,TRUE,"18.90",4,1,18,2,"3372_1_137","3372_1_18",NA,NA,"Case","GAMAY BEAUJOLAIS Paul Masson","997 GAMAY BEAUJOLAIS, Paul Masson .........","GAMAY BEAUJOLAIS, Paul Masson","997","UCD_Lehmann_3372","France","NULL","NULL","Gamay","NULL","Beaujolais","NULL"
"18.90",87.4732055664062,TRUE,"18.90",4,1,19,2,"3372_1_138","3372_1_19",NA,NA,"Case","PINOT NOIR Paul Masson","978 PINOT NOIR, Paul Masson ...:-c.ccessenesees","PINOT NOIR, Paul Masson","978","UCD_Lehmann_3372","France","NULL","NULL","list(variety = ""Pinot Noir"")","NULL","NULL","NULL"
"2203",79.0205917358398,TRUE,"22.03",4,1,20,2,"3372_1_139","3372_1_20",NA,NA,"Case","PINOT NOIR Almaden","903 PINOT NOIR, Almaden .....c.occevresrrrsnress","PINOT NOIR, Almaden","903","UCD_Lehmann_3372","NULL","NULL","NULL","list(variety = ""Pinot Noir"")","NULL","NULL","NULL"
"22.03",83.6098403930664,TRUE,"22.03",4,1,21,2,"3372_1_140","3372_1_21",NA,NA,"Case","CABERNET SAUVIGNON Almaden","902 CABERNET SAUVIGNON, Almaden ..........","CABERNET SAUVIGNON, Almaden","902","UCD_Lehmann_3372","NULL","NULL","NULL","list(variety = ""Cabernet Sauvignon"")","NULL","NULL","NULL"
"3378",84.6543426513672,TRUE,"33.78",4,1,22,2,"3372_1_141","3372_1_22",NA,NA,"Case","PINOT NOIR Almaden","5018 PINOT NOIR 1960, Almaden .............v..» 3:08","PINOT NOIR , Almaden","5018","UCD_Lehmann_3372","NULL","1960","NULL","list(variety = ""Pinot Noir"")","NULL","NULL","NULL"
"32.78",90.2604827880859,TRUE,"32.78",4,1,23,2,"3372_1_142","3372_1_23",NA,NA,"Case","CABINET SAUVIGNON Almaden","5020 CABINET SAUVIGNON 1960, Almaden .......","CABINET SAUVIGNON , Almaden","5020","UCD_Lehmann_3372","NULL","1960","NULL","list(variety = ""Cabernet Sauvignon"")","NULL","NULL","NULL"
"21.50",90.706169128418,TRUE,"21.50",4,1,24,2,"3372_1_143","3372_1_24",NA,NA,"Case","ZINFANDEL 1062 Buena Vista","908 ZINFANDEL 1062, Buena Vista ...............","ZINFANDEL 1062, Buena Vista","908","UCD_Lehmann_3372","US","NULL","NULL","list(variety = ""Zinfandel"")","NULL","NULL","NULL"
"28.00",89.1068115234375,TRUE,"28.00",4,1,25,2,"3372_1_144","3372_1_25",NA,NA,"Case","CABERNET SAUVIGNON Buena Vista","906 CABERNET SAUVIGNON, Buena Vista ....... 2","CABERNET SAUVIGNON, Buena Vista","906","UCD_Lehmann_3372","US","NULL","NULL","list(variety = ""Cabernet Sauvignon"")","NULL","NULL","NULL"
"28.00",91.3630676269531,TRUE,"28.00",4,1,26,2,"3372_1_145","3372_1_26",NA,NA,"Case","PINOT NOIR Buena Vista","907 PINOT NOIR, Buena Vista .......eveneve 0s...","PINOT NOIR, Buena Vista","907","UCD_Lehmann_3372","US","NULL","NULL","list(variety = ""Pinot Noir"")","NULL","NULL","NULL"
"17.82",92.0974349975586,TRUE,"17.82",4,1,27,2,"3372_1_146","3372_1_27",NA,NA,"Case","ROCKLAND RED High Tor «i vvvpsiivinis snes","913: ROCKLAND RED, High Tor «i vvvpsiivinis snes","ROCKLAND RED, High Tor «i vvvpsiivinis snes","913","UCD_Lehmann_3372","NULL","NULL","red","NULL","NULL","NULL","NULL"
"1825",83.7030029296875,TRUE,"18.25",4,1,28,2,"3372_1_147","3372_1_28",NA,NA,"Case","MARYLAND RED Boordy Vineyard","988 MARYLAND RED, Boordy Vineyard ..........","MARYLAND RED, Boordy Vineyard","988","UCD_Lehmann_3372","NULL","NULL","red","NULL","NULL","NULL","NULL"
"2149",77.3287200927734,TRUE,"21.49",4,1,29,2,"3372_1_148","3372_1_29",NA,NA,"Case","SPECIAL RESERVE High Tor 1","914 1962 SPECIAL RESERVE, High Tor (exceptional) 1","SPECIAL RESERVE, High Tor (exceptional) 1","914","UCD_Lehmann_3372","Romania","1962","NULL","NULL","NULL","NULL","NULL"
"183.08",57.7691612243652,TRUE,"183.08",4,1,30,2,"3372_1_149","3372_1_30",NA,NA,"Case","SEMILLON Wente Bros","958 DRY SEMILLON, Wente Bros. ..... vivian 1","DRY SEMILLON, Wente Bros","958","UCD_Lehmann_3372","US","NULL","NULL","list(variety = ""Semillon"")","NULL","NULL","NULL"
"19.33",60.3741989135742,TRUE,"19.33",4,1,31,2,"3372_1_150","3372_1_31",NA,NA,"Case","GREY RIESLING Cresta Blanca","5026 GREY RIESLING, Cresta Blanca ..............","GREY RIESLING, Cresta Blanca","5026","UCD_Lehmann_3372","Italy","NULL","white","Riesling","NULL","NULL","NULL"
"2038",89.4511032104492,TRUE,"20.38",4,1,32,2,"3372_1_151","3372_1_32",NA,NA,"Case","GREY RIESLING Wente Bros","959 GREY RIESLING 1963, Wente Bros. ........... 1","GREY RIESLING , Wente Bros","959","UCD_Lehmann_3372","US","1963","NULL","Riesling","NULL","NULL","NULL"
"20.38",74.7891387939453,TRUE,"20.38",4,1,33,2,"3372_1_152","3372_1_33",NA,NA,"Case","PINOT BLANC Wente Bros","960 PINOT BLANC 1963, Wente Bros. ............ 1","PINOT BLANC , Wente Bros","960","UCD_Lehmann_3372","US","1963","white","list(variety = ""Pinot Blanc"")","NULL","NULL","NULL"
"2538",75.1309127807617,TRUE,"25.38",4,1,34,2,"3372_1_153","3372_1_34",NA,NA,"Case","SAUVIGNON BLANC 1 Wente Bros","962 SAUVIGNON BLANC 1962, Wente Bros. ...... 2","SAUVIGNON BLANC 1, Wente Bros","962","UCD_Lehmann_3372","US","NULL","white","list(variety = ""Sauvignon Blanc"")","NULL","NULL","NULL"
"8402",86.7898941040039,TRUE,"84.02",4,1,35,2,"3372_1_154","3372_1_35",NA,NA,"Case","PINOT CHARDONNAY 1 Wente Bros","963 PINOT CHARDONNAY 1963, Wente Bros. .... 3","PINOT CHARDONNAY 1, Wente Bros","963","UCD_Lehmann_3372","US","NULL","NULL","list(variety = ""Pinot Chardonnay"")","NULL","NULL","NULL"
"40.98",89.4210891723633,TRUE,"40.98",4,1,36,2,"3372_1_155","3372_1_36",NA,NA,"Case","PREMIER SEMILLON Cresta Blanca","5028 PREMIER SEMILLON, Cresta Blanca","PREMIER SEMILLON, Cresta Blanca","5028","UCD_Lehmann_3372","Italy","NULL","white","Semillon","NULL","NULL","NULL"
"1.64",90.5519790649414,TRUE,"1.64",1,2,1,1,"3372_2_1","3372_2_1",NA,NA,"Bottle","SYLVANER L M Martini","952 SYLVANER 1962, L. M. Martini ...............","SYLVANER , L. M. Martini","952","UCD_Lehmann_3372","Italy","1962","NULL","Sylvaner","list(region = ""Martina"")","NULL","NULL"
"1.64",96.8666839599609,TRUE,"1.64",1,2,2,1,"3372_2_2","3372_2_2",NA,NA,"Bottle","FOLLE BLANCHE L M Martini","949 FOLLE BLANCHE 1962, L. M. Martini .........","FOLLE BLANCHE , L. M. Martini","949","UCD_Lehmann_3372","Italy","1962","white","Folle Blanche","list(region = ""Martina"")","NULL","NULL"
"278",62.3389091491699,TRUE,"2.78",1,2,3,1,"3372_2_3","3372_2_3",NA,NA,"Bottle","TRAMINER Ingleneok","9458 TRAMINER 1962, Ingleneok .....c..voevevve. 278","TRAMINER , Ingleneok","9458","UCD_Lehmann_3372","US","1962","NULL","list(variety = ""Traminer"")","NULL","NULL","NULL"
"1.88",65.0052642822266,TRUE,"1.88",1,2,4,1,"3372_2_4","3372_2_4",NA,NA,"Bottle","WHITE PINOT Ingolnook","5010 WHITE PINOT, Ingolnook ......vveuvvuveane,","WHITE PINOT, Ingolnook","5010","UCD_Lehmann_3372","NULL","NULL","white","NULL","NULL","NULL","NULL"
"185",80.0349807739258,TRUE,"1.85",1,2,5,1,"3372_2_5","3372_2_5",NA,NA,"Bottle","CHENIN BLANC Charles Krug","939 CHENIN BLANC, Charles Krug ...............","CHENIN BLANC, Charles Krug","939","UCD_Lehmann_3372","US","NULL","white","list(variety = ""Chenin Blanc"")","NULL","NULL","NULL"
"1.99",88.2813262939453,TRUE,"1.99",1,2,6,1,"3372_2_6","3372_2_6",NA,NA,"Bottle","TRAMINER Charles Krug","941 TRAMINER 1962, Charles Krug .........cc0....","TRAMINER , Charles Krug","941","UCD_Lehmann_3372","US","1962","NULL","list(variety = ""Traminer"")","NULL","NULL","NULL"
"2.59",92.9659805297852,TRUE,"2.59",1,2,7,1,"3372_2_7","3372_2_7",NA,NA,"Bottle","JOHANNISBERG RIESLING Buena Vista","985 JOHANNISBERG RIESLING, Buena Vista .....","JOHANNISBERG RIESLING, Buena Vista","985","UCD_Lehmann_3372","US","NULL","NULL","list(variety = ""Johannisberg Riesling"")","NULL","NULL","NULL"
"212°",44.5515823364258,TRUE,"2.12",1,2,8,1,"3372_2_8","3372_2_8",NA,NA,"Bottle","SYLVANER Buena Vista","5030 SYLVANER 1959, Buena Vista... sc. vecveeves","SYLVANER , Buena Vista","5030","UCD_Lehmann_3372","US","1959","NULL","list(variety = ""Sylvaner"")","NULL","NULL","NULL"
"2.34",95.3845062255859,TRUE,"2.34",1,2,9,1,"3372_2_9","3372_2_9",NA,NA,"Bottle","JOHANNISBERG RIESLING L M Martini","950 JOHANNISBERG RIESLING 1962, L. M. Martini","JOHANNISBERG RIESLING , L. M. Martini","950","UCD_Lehmann_3372","Italy","1962","NULL","list(variety = ""Johannisberg Riesling"")","list(region = ""Martina"")","NULL","NULL"
"2.35",96.7549057006836,TRUE,"2.35",1,2,10,1,"3372_2_10","3372_2_10",NA,NA,"Bottle","PINOT CHARDONNAY Inglenook","947 PINOT CHARDONNAY, Inglenook ....... Zhen","PINOT CHARDONNAY, Inglenook","947","UCD_Lehmann_3372","US","NULL","NULL","list(variety = ""Pinot Chardonnay"")","NULL","NULL","NULL"
"2.62",95.1984024047852,TRUE,"2.62",1,2,11,1,"3372_2_11","3372_2_11",NA,NA,"Bottle","","","","NULL","UCD_Lehmann_3372","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2.64",93.8022842407227,TRUE,"2.64",1,2,12,1,"3372_2_12","3372_2_12",NA,NA,"Bottle","PINOT CHARDONNAY Charles Krug","940 PINOT CHARDONNAY 1958, Charles Krug ... 2","PINOT CHARDONNAY , Charles Krug","940","UCD_Lehmann_3372","US","1958","NULL","list(variety = ""Pinot Chardonnay"")","NULL","NULL","NULL"
"2.98",94.3939514160156,TRUE,"2.98",1,2,13,1,"3372_2_13","3372_2_13",NA,NA,"Bottle","PINOT CHARDONNAY L M Martini","951 PINOT CHARDONNAY 1961, L. M. Martini ... 2","PINOT CHARDONNAY , L. M. Martini","951","UCD_Lehmann_3372","Italy","1961","NULL","Pinot Chardonnay","list(region = ""Martina"")","NULL","NULL"
"2.99",91.9292373657227,TRUE,"2.99",1,2,14,1,"3372_2_14","3372_2_14",NA,NA,"Bottle","PINOT CHARDONNAY Buena Vista","937 PINOT CHARDONNAY, Buena Vista .........","PINOT CHARDONNAY, Buena Vista","937","UCD_Lehmann_3372","US","NULL","NULL","list(variety = ""Pinot Chardonnay"")","NULL","NULL","NULL"
"3.70",93.5997772216797,TRUE,"3.70",1,2,15,1,"3372_2_15","3372_2_15",NA,NA,"Bottle","PINOT CHARDONNAY Beaulieu","936 PINOT CHARDONNAY, Beaulieu ............","PINOT CHARDONNAY, Beaulieu","936","UCD_Lehmann_3372","NULL","NULL","NULL","list(variety = ""Pinot Chardonnay"")","NULL","NULL","NULL"
"1.50",94.3085632324219,TRUE,"1.50",1,2,16,1,"3372_2_16","3372_2_16",NA,NA,"Bottle","¢ GREY RIESLING Almaden","984 ¢ GREY RIESLING, Almaden ...ccsvccscerensss","¢ GREY RIESLING, Almaden","984","UCD_Lehmann_3372","NULL","NULL","NULL","Riesling","NULL","NULL","NULL"
"1.50",65.9520874023438,TRUE,"1.50",1,2,17,1,"3372_2_17","3372_2_17",NA,NA,"Bottle","SAUVIGNON BLANC Almaden","982 SAUVIGNON BLANC, Almaden ..............","SAUVIGNON BLANC, Almaden","982","UCD_Lehmann_3372","NULL","NULL","white","list(variety = ""Sauvignon Blanc"")","NULL","NULL","NULL"
"2.04",86.4411315917969,TRUE,"2.04",1,2,18,1,"3372_2_18","3372_2_18",NA,NA,"Bottle","GEWURZTRAMINER Almaden","978 GEWURZTRAMINER, Almaden ..............","GEWURZTRAMINER, Almaden","978","UCD_Lehmann_3372","NULL","NULL","NULL","list(variety = ""Gewurztraminer"")","NULL","NULL","NULL"
"2.04",92.0389022827148,TRUE,"2.04",1,2,19,1,"3372_2_19","3372_2_19",NA,NA,"Bottle","PINOT CHARDONNAY Almaden","930 PINOT CHARDONNAY, Almaden ............","PINOT CHARDONNAY, Almaden","930","UCD_Lehmann_3372","NULL","NULL","NULL","list(variety = ""Pinot Chardonnay"")","NULL","NULL","NULL"
"2.04",64.3314437866211,TRUE,"2.04",1,2,20,1,"3372_2_20","3372_2_20",NA,NA,"Bottle","° PINOT BLANC Almaden","980° PINOT BLANC, Almaden .......c.cciconeeves","° PINOT BLANC, Almaden","980","UCD_Lehmann_3372","NULL","NULL","white","list(variety = ""Pinot Blanc"")","NULL","NULL","NULL"
"225",93.126106262207,TRUE,"2.25",1,2,21,1,"3372_2_21","3372_2_21",NA,NA,"Bottle","PINOT CHARDONNAY Paul Masson","954 PINOT CHARDONNAY, Paul Masson .........","PINOT CHARDONNAY, Paul Masson","954","UCD_Lehmann_3372","France","NULL","NULL","list(variety = ""Pinot Chardonnay"")","NULL","NULL","NULL"
"3.04",96.8948440551758,TRUE,"3.04",1,2,22,1,"3372_2_22","3372_2_22",NA,NA,"Bottle","PINOT CHARDONNAY Almaden","5021 PINOT CHARDONNAY 1960, Almaden .......","PINOT CHARDONNAY , Almaden","5021","UCD_Lehmann_3372","NULL","1960","NULL","list(variety = ""Pinot Chardonnay"")","NULL","NULL","NULL"
"3.04",94.0453643798828,TRUE,"3.04",1,2,23,1,"3372_2_23","3372_2_23",NA,NA,"Bottle","JOHANNISBERG RIESLING Almaden","5023 JOHANNISBERG RIESLING 1960, Almaden ... 3","JOHANNISBERG RIESLING , Almaden","5023","UCD_Lehmann_3372","NULL","1960","NULL","list(variety = ""Johannisberg Riesling"")","NULL","NULL","NULL"
"1.80",70.1316528320312,TRUE,"1.80",1,2,24,1,"3372_2_24","3372_2_24",NA,NA,"Bottle","ai ® 8 9° 0 00 eee ess ase eee","ai ® 8 9° 0 00 eee ess ase eee","ai ® 8 9° 0 00 eee ess ase eee","NULL","UCD_Lehmann_3372","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"1.75",67.2093734741211,TRUE,"1.75",1,2,25,1,"3372_2_25","3372_2_25",NA,NA,"Bottle","DELAWARE Widmer","900 DELAWARE Widmer . ... cic. ccervisiaineeeiss","DELAWARE Widmer","900","UCD_Lehmann_3372","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"178",34.5940246582031,TRUE,"1.78",1,2,26,1,"3372_2_26","3372_2_26",NA,NA,"Bottle","BI VIR A WiAmMer ieee ch","9G4 BI VIR A, WiAmMer ieee ch","BI VIR A, WiAmMer ieee ch","9G4","UCD_Lehmann_3372","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"175",31.9079666137695,TRUE,"1.75",1,2,27,1,"3372_2_27","3372_2_27",NA,NA,"Bottle","YY vviaulicl Hl Svs a IR","J00 YY vviaulicl Hl Svs a. IR  ","YY vviaulicl Hl Svs a. IR","J00","UCD_Lehmann_3372","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"1.90",90.7721252441406,TRUE,"1.90",1,2,28,1,"3372_2_28","3372_2_28",NA,NA,"Bottle","RIESLING AUSLESE Widmer","966 - RIESLING AUSLESE, Widmer ...cccoeeenvee.s","- RIESLING AUSLESE, Widmer","966","UCD_Lehmann_3372","NULL","NULL","NULL","Riesling","NULL","NULL","NULL"
"190",84.3956680297852,TRUE,"1.90",1,2,29,1,"3372_2_29","3372_2_29",NA,NA,"Bottle","RIESLING SPATLESE Widmer","967 RIESLING SPATLESE, Widmer ...............","RIESLING SPATLESE, Widmer","967","UCD_Lehmann_3372","NULL","NULL","NULL","Riesling","NULL","NULL","NULL"
"1.95",96.6713790893555,TRUE,"1.95",1,2,30,1,"3372_2_30","3372_2_30",NA,NA,"Bottle","FOURNIER NATUR Charles Fournier","943 FOURNIER NATUR, Charles Fournier ........","FOURNIER NATUR, Charles Fournier","943","UCD_Lehmann_3372","US","NULL","NULL","NULL","NULL","NULL","NULL"
"1.95",96.4800262451172,TRUE,"1.95",1,2,31,1,"3372_2_31","3372_2_31",NA,NA,"Bottle","JJx V ALN lal aAlNo Aa Fiat vyvwWilolGii °","JJx V ALN lal aAlNo Aa Fiat vyvwWilolGii °","JJx V ALN lal aAlNo Aa Fiat vyvwWilolGii °","NULL","UCD_Lehmann_3372","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2.25",96.6242446899414,TRUE,"2.25",1,2,32,1,"3372_2_32","3372_2_32",NA,NA,"Bottle","NU OLLU UOlCdl VVCOLOLILl ses eee occeeee","NU OLLU, UOlCdl VVCOLOLILl ses eee occeeee","NU OLLU, UOlCdl VVCOLOLILl ses eee occeeee","NULL","UCD_Lehmann_3372","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"288",38.5617980957031,TRUE,"2.88",1,2,33,1,"3372_2_33","3372_2_33",NA,NA,"Bottle","DIAMOND Great Western","5029 DIAMOND, Great Western ......cccoeoecvcins","DIAMOND, Great Western","5029","UCD_Lehmann_3372","US","NULL","NULL","list(variety = ""Diamond"")","NULL","NULL","NULL"
"1965",96.8232879638672,TRUE,"19.65",1,2,34,1,"3372_2_34","3372_2_34",NA,NA,"Bottle","gathered during earlv September and made available for deli","gathered during earlv September and made available for deli","gathered during earlv September and made available for deli","NULL","UCD_Lehmann_3372","US","NULL","red","NULL","NULL","NULL","NULL"
"1.85",92.0069961547852,TRUE,"1.85",1,2,35,1,"3372_2_35","3372_2_35",NA,NA,"Bottle","ROCKLAND WHITE High Top","946 ROCKLAND WHITE, High Top ..os ioivniiins","ROCKLAND WHITE, High Top","946","UCD_Lehmann_3372","NULL","NULL","white","NULL","NULL","NULL","NULL"
"1.69",96.7897186279297,TRUE,"1.69",1,2,36,1,"3372_2_36","3372_2_36",NA,NA,"Bottle","AVAL AAN L ad AANLT VV LAA 4 4 DN ey Tied fr A EE TEAC AAC AT ITOAYY YATY TYITITY 2 os os ~—— ii 0","AVAL AAN L ad AANLT VV LAA 4 4 DN ey Tied fr A EE TEAC AAC AT ITOAYY YATY TYITITY 2 os os - - ~—— ii 0","AVAL AAN L ad AANLT VV LAA 4 4 DN ey Tied fr A EE TEAC AAC AT ITOAYY YATY TYITITY 2 os os - - ~—— ii 0","NULL","UCD_Lehmann_3372","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"1.69",96.7197570800781,TRUE,"1.69",1,2,37,1,"3372_2_37","3372_2_37",NA,NA,"Bottle","AJ AL WVAALAA LAL AOUV TY TA YY"" AAT IA YT rey pages ih wre 401 ioe LJcG 09) J","AJ AL WVAALAA LAL AOUV TY TA YY"" AAT IA YT rey pages ih wre 401 ioe LJcG. 09) J","AJ AL WVAALAA LAL AOUV TY TA YY"" AAT IA YT rey pages ih wre 401 ioe LJcG. 09) J","NULL","UCD_Lehmann_3372","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"199",72.2382431030273,TRUE,"1.99",1,2,38,1,"3372_2_38","3372_2_38",NA,NA,"Bottle","JAY Vidi LAL NLU LINVY LO AJUVy All xi AULD (UIQ UE Gllal &","JAY Vidi LAL NLU LINVY LO AJUVy All xi AULD (UIQ UE Gllal. &","JAY Vidi LAL NLU LINVY LO AJUVy All xi AULD (UIQ UE Gllal. &","NULL","UCD_Lehmann_3372","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"149",82.1296768188477,TRUE,"1.49",1,2,39,1,"3372_2_39","3372_2_39",NA,NA,"Bottle","LIVERMORE ROSE Wente","975 LIVERMORE ROSE, Wente","LIVERMORE ROSE, Wente","975","UCD_Lehmann_3372","US","NULL","rose","NULL","NULL","NULL","NULL"
"1.50",73.1659088134766,TRUE,"1.50",1,2,40,1,"3372_2_40","3372_2_40",NA,NA,"Bottle","GRENACHE ROSE Almaden","969 GRENACHE ROSE, Almaden","GRENACHE ROSE, Almaden","969","UCD_Lehmann_3372","NULL","NULL","rose","Grenache","NULL","NULL","NULL"
"1.64",89.6204986572266,TRUE,"1.64",1,2,41,1,"3372_2_41","3372_2_41",NA,NA,"Bottle","ll dp hag WA dh SCA BF lly SAA AVAGAA LAA x","ll dp hag WA dh SCA BF lly SAA AVAGAA LAA x","ll dp hag WA dh SCA BF lly SAA AVAGAA LAA x","NULL","UCD_Lehmann_3372","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"1.74",96.9215621948242,TRUE,"1.74",1,2,42,1,"3372_2_42","3372_2_42",NA,NA,"Bottle","NAVELLE ROSE Incelnook","5015 NAVELLE ROSE, Incelnook","NAVELLE ROSE, Incelnook","5015","UCD_Lehmann_3372","Italy","NULL","rose","NULL","NULL","NULL","NULL"
"1.75",96.2008361816406,TRUE,"1.75",1,2,43,1,"3372_2_43","3372_2_43",NA,NA,"Bottle","NAVELLE ROSE Incelnook","5015 NAVELLE ROSE, Incelnook","NAVELLE ROSE, Incelnook","5015","UCD_Lehmann_3372","Italy","NULL","rose","NULL","NULL","NULL","NULL"
"175",9.80361175537109,TRUE,"1.75",1,2,44,1,"3372_2_44","3372_2_44",NA,NA,"Bottle","FINGER LAKES ROSE Widmer 175","1000 FINGER LAKES ROSE, Widmer 175","FINGER LAKES ROSE, Widmer 175","1000","UCD_Lehmann_3372","US","NULL","rose","NULL","Finger Lakes","NULL","NULL"
"17.71",90.5519790649414,TRUE,"17.71",2,2,1,2,"3372_2_45","3372_2_1",NA,NA,"Case","SYLVANER L M Martini","952 SYLVANER 1962, L. M. Martini ...............","SYLVANER , L. M. Martini","952","UCD_Lehmann_3372","Italy","1962","NULL","Sylvaner","list(region = ""Martina"")","NULL","NULL"
"17.71",95.3517379760742,TRUE,"17.71",2,2,2,2,"3372_2_46","3372_2_2",NA,NA,"Case","FOLLE BLANCHE L M Martini","949 FOLLE BLANCHE 1962, L. M. Martini .........","FOLLE BLANCHE , L. M. Martini","949","UCD_Lehmann_3372","Italy","1962","white","Folle Blanche","list(region = ""Martina"")","NULL","NULL"
"2890",63.2727584838867,TRUE,"28.90",2,2,3,2,"3372_2_47","3372_2_3",NA,NA,"Case","TRAMINER Ingleneok","9458 TRAMINER 1962, Ingleneok .....c..voevevve. 278","TRAMINER , Ingleneok","9458","UCD_Lehmann_3372","US","1962","NULL","list(variety = ""Traminer"")","NULL","NULL","NULL"
"19.98",96.5711059570312,TRUE,"19.98",2,2,4,2,"3372_2_48","3372_2_4",NA,NA,"Case","WHITE PINOT Ingolnook","5010 WHITE PINOT, Ingolnook ......vveuvvuveane,","WHITE PINOT, Ingolnook","5010","UCD_Lehmann_3372","NULL","NULL","white","NULL","NULL","NULL","NULL"
