mark_id,user_id,page_id,xy,type,wine_type,color,country,name,section,anonymous,vintage,bottle_type,perprice,caseprice,created,updated
e1414f6d-1f54-4c06-8fb3-50a4b331ef8f,UtBIBnmz65VT6f45L9Bdj8gjtPW2,226c77e8-75ed-4d80-88cf-6ac4e200917f,"{823,289}",wine,Sparkling,White,France,Moet & Chandon Brut Imperial,French Champagne,,0,Standard,14.29,154.33,2017-08-10 18:49:20,2017-08-10 18:49:20
15b0ba8d-3bf8-4b35-a423-b68b69191abe,UtBIBnmz65VT6f45L9Bdj8gjtPW2,226c77e8-75ed-4d80-88cf-6ac4e200917f,"{824,239}",wine,Sparkling,White,France,Lanson Red Label Brut,French Champagne,,1971,Standard,13.99,151.95,2017-08-10 18:49:46,2017-08-10 18:49:46
dd1f5312-eede-4337-8867-8fc872e4ded4,google-oauth2|102131050501263561593,d28df0ed-b63f-4d22-965c-a1b57cbb87ab,"{641,1203}",wine,Sparkling,White,France,Perrier Jouet Grand Brut,French Champagne,,0,Standard,13.95,150.7,2017-08-11 17:57:08,2017-08-11 17:57:08
1567bfec-a63f-4b56-aae7-20100f7b95d8,google-oauth2|102131050501263561593,d28df0ed-b63f-4d22-965c-a1b57cbb87ab,"{787,1056}",wine,Sparkling,White,France,Lanson Black Label Brut,French Champagne,,0,Standard,13.99,151.09,2017-08-11 17:57:42,2017-08-11 17:57:42
151682aa-f69c-4c10-a4b0-3eee099eba97,google-oauth2|102131050501263561593,d28df0ed-b63f-4d22-965c-a1b57cbb87ab,"{641,948}",wine,Sparkling,White,France,Louis Roederer Cour Royale Brut,French Champagne,,0,Standard,14.95,161.5,2017-08-11 17:58:15,2017-08-11 17:58:15
8d8ce658-b10d-44a9-a786-e61901053efd,google-oauth2|102131050501263561593,d28df0ed-b63f-4d22-965c-a1b57cbb87ab,"{644,899}",wine,Sparkling,White,France,Pommery & Greno Brut,French Champagne,,0,Standard,14.99,161.89,2017-08-11 17:58:42,2017-08-11 17:58:42
c063fcf8-90bc-4701-a9b9-b7771ac96197,google-oauth2|102131050501263561593,d28df0ed-b63f-4d22-965c-a1b57cbb87ab,"{645,846}",wine,Sparkling,White,France,Champagne de Princes,French Champagne,,1971,Standard,24.95,269.5,2017-08-11 17:59:34,2017-08-11 17:59:34
a159395b-5b29-4afd-b0cf-869c0b471dde,google-oauth2|102131050501263561593,d28df0ed-b63f-4d22-965c-a1b57cbb87ab,"{646,797}",wine,Sparkling,White,France,Dom Ruinart Blanc de Blancs,French Champagne,,1973,Standard,28.99,323.82,2017-08-11 18:00:14,2017-08-11 18:00:14
fc58a2a6-c8bb-46f1-87c8-7887cdeb1ece,google-oauth2|102131050501263561593,d28df0ed-b63f-4d22-965c-a1b57cbb87ab,"{714,756}",wine,Sparkling,White,France,Perrier Jouet Fleur de Champagne,French Champange,,1973,Standard,36.95,399.1,2017-08-11 18:00:46,2017-08-11 18:00:46
23f51f1d-4fce-4d7e-839d-1f26f22c6792,google-oauth2|102131050501263561593,d28df0ed-b63f-4d22-965c-a1b57cbb87ab,"{715,633}",wine,Sparkling,White,France,Dom Perignon Moet & Chandon,French Champange,,1971,Standard,45,513,2017-08-11 18:01:17,2017-08-11 18:01:17
afd78b8a-49f5-4ef8-9e60-6ab3987653b4,google-oauth2|102131050501263561593,a399cf44-599a-4ae9-8d49-50d5a0bd0f3a,"{279,709}",wine,Sparkling,White,United States of America,"St. Michel Brut (Finger Lakes, N.Y.)","""Best Buys"" In Champagne",,0,Standard,2.49,26.9,2017-08-11 16:17:07,2017-08-11 16:17:07
1da548ef-cf94-4ff1-a3f5-db047fe38315,google-oauth2|102131050501263561593,a399cf44-599a-4ae9-8d49-50d5a0bd0f3a,"{284,631}",wine,Sparkling,Rosé,United States of America,"St. Michel Pink (Finger Lakes, N.Y.)","""Best Buys"" In Champagne",,0,Standard,2.49,26.9,2017-08-11 16:17:57,2017-08-11 16:17:57
0aa39125-26f4-4bc3-bac7-7fdf29734510,google-oauth2|102131050501263561593,a399cf44-599a-4ae9-8d49-50d5a0bd0f3a,"{292,574}",wine,Sparkling,White,France,Boyer Brut (Haut-Savoie),"""Best Buys"" In Champagne",,1964,Standard,3.49,39.75,2017-08-11 16:19:20,2017-08-15 0:33:13
71e76896-d3db-4a71-8942-6870d42f6a79,google-oauth2|102131050501263561593,a399cf44-599a-4ae9-8d49-50d5a0bd0f3a,"{291,495}",wine,Sparkling,White,France,Marcel Pere Et Fils Brut,"""Best Buys"" in Champagne",,1961,Standard,4.99,56.5,2017-08-11 16:19:52,2017-08-11 16:19:52
d1e8d113-4df6-4cec-a6cd-f06a8917f1ae,google-oauth2|102131050501263561593,a399cf44-599a-4ae9-8d49-50d5a0bd0f3a,"{292,425}",wine,Sparkling,White,United States of America,Korbel Brut (California),"""Best Buys"" In Champagne",,0,Standard,4.99,53.89,2017-08-11 16:20:39,2017-08-11 16:20:39
eb05bf44-dbc4-4c87-b12f-52b5c832433b,google-oauth2|102131050501263561593,a399cf44-599a-4ae9-8d49-50d5a0bd0f3a,"{291,367}",wine,Sparkling,White,France,Ayala Gold Label Brut,"""Best Buys"" in Champagne",,1961,Standard,5.99,68.5,2017-08-11 16:21:10,2017-08-11 16:21:10
731e58ae-cbbe-4a9b-b2b1-aaa56093d2a9,google-oauth2|102131050501263561593,a399cf44-599a-4ae9-8d49-50d5a0bd0f3a,"{294,292}",wine,Sparkling,White,France,Mesnil Blanc de Blancs,"""Best Buys"" in Champagne",,1961,Standard,5.99,68.5,2017-08-11 16:21:41,2017-08-11 16:21:41
96b7f4ab-7110-4d87-a7e8-1dcd306f0083,google-oauth2|102131050501263561593,17f0d110-a8da-4e6d-8849-2e28d1c04392,"{241,1210}",wine,Sparkling,Rosé,France,Taittinger Brut Rose,French Champagnes,,1950,Split,1.59,0,2017-08-14 16:36:52,2017-08-14 16:36:52
0bc7fc26-fcf3-4ea1-a74a-90ba72e4c6ec,google-oauth2|102131050501263561593,a399cf44-599a-4ae9-8d49-50d5a0bd0f3a,"{295,220}",wine,Sparkling,White,France,Bollinger Brut,"""Best Buys"" In Champagne",,0,Imperial,6.35,68.58,2017-08-11 16:22:23,2017-08-15 0:34:03
be0f95af-8f46-429f-9ae4-7612c21fb1ab,google-oauth2|102131050501263561593,17f0d110-a8da-4e6d-8849-2e28d1c04392,"{247,1073}",wine,Sparkling,White,France,Marcel Pere et Fils Brut,French Champagnes,,1949,Standard,3.69,42.75,2017-08-14 16:37:31,2017-08-14 16:37:31
0bd02d47-0135-4753-9f16-77c89eb772d5,google-oauth2|102131050501263561593,ce40428f-cb41-4178-8c0a-679f9095a94d,"{262,498}",wine,Sparkling,White,France,Mailly Brut,Fine French Champagnes at Low Cost,,1943,Standard,3.99,43.89,2017-08-11 18:53:05,2017-08-11 18:53:05
0f0513a7-8bbd-4528-bf83-25a1ea7276f1,google-oauth2|102131050501263561593,ce40428f-cb41-4178-8c0a-679f9095a94d,"{269,453}",wine,Sparkling,White,France,Royal Chadron Brut,Fine French Champagnes at Low Cost,,1942,Standard,3.99,46.5,2017-08-11 18:53:35,2017-08-11 18:53:35
40d7e398-3c61-4f7c-b6a6-44a560b9c736,google-oauth2|102131050501263561593,17f0d110-a8da-4e6d-8849-2e28d1c04392,"{246,895}",wine,Sparkling,White,France,Ayala Gold Label Brut,French Champagnes,,1949,Standard,4.99,56.5,2017-08-14 16:37:55,2017-08-14 16:37:55
c7fa0635-5a64-43e0-bfca-32d287d28eb3,google-oauth2|102131050501263561593,ce40428f-cb41-4178-8c0a-679f9095a94d,"{275,411}",wine,Sparkling,Rosé,France,Mailly Rose,Fine French Champagnes at Low Cost,,1943,Standard,4.25,46.75,2017-08-11 18:54:11,2017-08-11 18:54:11
07dd6f71-dbf0-4fc6-9c18-9323ec90305e,google-oauth2|102131050501263561593,ce40428f-cb41-4178-8c0a-679f9095a94d,"{276,366}",wine,Sparkling,White,France,St. Marceaux Extra Dry,Fine Frnch Champagnes at Low Cost,,0,Standard,4.6,49.75,2017-08-11 18:54:37,2017-08-11 18:54:37
450cebe0-5e7d-4825-bdee-b533ec6d572e,google-oauth2|102131050501263561593,17f0d110-a8da-4e6d-8849-2e28d1c04392,"{246,764}",wine,Sparkling,White,France,Bollinger Brut,French Champagnes,,1949,Standard,8.48,91.58,2017-08-14 16:38:17,2017-08-14 16:38:17
90696685-f775-490a-b6a5-3ebd57172537,google-oauth2|102131050501263561593,ce40428f-cb41-4178-8c0a-679f9095a94d,"{277,323}",wine,Sparkling,White,France,Moet & Chandon White Seal Brut,Fine French Champagnes at Low Cost,,0,Standard,4.9,52.92,2017-08-11 18:55:09,2017-08-11 18:55:09
77180017-58d1-41e2-98f8-70925e3cc51a,google-oauth2|102131050501263561593,ce40428f-cb41-4178-8c0a-679f9095a94d,"{275,281}",wine,Sparkling,White,France,Mumm's Extra Dry,Fine French Champagnes at Low Cost,,0,Standard,4.98,54.83,2017-08-11 18:55:45,2017-08-11 18:55:45
e52cbcce-2e43-4715-88d8-347ade90e8aa,UtBIBnmz65VT6f45L9Bdj8gjtPW2,a04b8515-bb0a-44ff-a56a-03946fe02b00,"{254,1009}",wine,Sparkling,White,France,Marcel Pere Et Fils Brut,French Champagne on Sale,,1961,Standard,4.59,50.25,2017-08-10 18:13:36,2017-08-10 18:13:36
9bb9ba7d-51ee-4fd8-a8d3-f5a5303b8b05,UtBIBnmz65VT6f45L9Bdj8gjtPW2,a04b8515-bb0a-44ff-a56a-03946fe02b00,"{252,921}",wine,Sparkling,White,France,Ayala Gold Label Brut,French Champagne on Sale,,1961,Standard,5.49,60.5,2017-08-10 18:14:03,2017-08-10 18:14:03
6151a4a8-d7bc-4ed3-9c09-1a7f32e228e6,UtBIBnmz65VT6f45L9Bdj8gjtPW2,a04b8515-bb0a-44ff-a56a-03946fe02b00,"{255,830}",wine,Sparkling,White,France,"Cramant, Blanc de Blancs",French Champagne on Sale,,1959,Standard,5.99,68.5,2017-08-10 18:14:33,2017-08-10 18:14:33
6a839446-b940-455f-9bf2-551b571936ea,UtBIBnmz65VT6f45L9Bdj8gjtPW2,a04b8515-bb0a-44ff-a56a-03946fe02b00,"{260,736}",wine,Sparkling,White,France,Ledoyen Blanc de Blancs Brut,French Champagne on Sale,,1961,Standard,5.99,68.5,2017-08-10 18:14:58,2017-08-10 18:14:58
d2c5f3eb-4ec3-47b9-b72e-bb521d1a344b,UtBIBnmz65VT6f45L9Bdj8gjtPW2,a04b8515-bb0a-44ff-a56a-03946fe02b00,"{258,610}",wine,Sparkling,White,France,Louis Roederer Cour Royale Brut,French Champagne on Sale,,0,Standard,6.98,75.5,2017-08-10 18:15:52,2017-08-10 18:15:52
ba0f6ad3-7d01-48d9-b47d-d884d293808f,UtBIBnmz65VT6f45L9Bdj8gjtPW2,a04b8515-bb0a-44ff-a56a-03946fe02b00,"{241,453}",wine,Sparkling,White,United States of America,Sebastiani Brut (California),American Champagne...,,0,Standard,3.59,38.75,2017-08-10 18:16:44,2017-08-10 18:16:44
8df5a648-7acf-4694-a2fd-035636f222a7,google-oauth2|102131050501263561593,17f0d110-a8da-4e6d-8849-2e28d1c04392,"{234,585}",wine,Sparkling,White,France,Moet & Chandon Dom Perignon,French Champagnes,,1947,Standard,10.5,113.4,2017-08-14 16:38:50,2017-08-14 16:38:50
792801eb-51e0-428c-9df3-313a5669b754,google-oauth2|102131050501263561593,622046a9-1c23-421a-a1f8-011535dfe368,"{252,996}",wine,Sparkling,White,France,Marcel Pere Et Fils Brut,French Champagnes on Sale,,1961,Standard,4.59,50.25,2017-08-14 16:44:57,2017-08-14 16:44:57
13f3b66a-1efc-4e4e-ae76-43f255e0713f,google-oauth2|102131050501263561593,622046a9-1c23-421a-a1f8-011535dfe368,"{260,914}",wine,Sparkling,White,France,Ayala Gold Label Brut,French Champagne on Sale,,1961,Standard,5.49,60.5,2017-08-14 16:45:23,2017-08-14 16:45:23
0e37da9d-0405-4f8b-aa33-472e45d373d0,google-oauth2|102131050501263561593,622046a9-1c23-421a-a1f8-011535dfe368,"{252,818}",wine,Sparkling,White,France,"Cramant, Blanc de Blancs",French Champagne on Sale,,1959,Standard,5.99,68.5,2017-08-14 16:45:50,2017-08-14 16:45:50
6eed871c-dcb7-4340-b9f0-310a21ba04a7,google-oauth2|102131050501263561593,622046a9-1c23-421a-a1f8-011535dfe368,"{256,718}",wine,Sparkling,White,France,Ledoyen Blanc de Blancs Brut,French Champagne on Sale,,1961,Standard,5.99,68.5,2017-08-14 16:46:25,2017-08-14 16:46:25
052afb95-9748-4d36-babc-52afb3bb3564,google-oauth2|102131050501263561593,622046a9-1c23-421a-a1f8-011535dfe368,"{254,606}",wine,Sparkling,White,France,Louis Roederer Cour Royale Brut,French Champagnes on Sale,,0,Standard,6.98,75.5,2017-08-14 16:46:57,2017-08-14 16:46:57
1c11007b-306e-43ac-9a31-d18a143163bd,google-oauth2|102131050501263561593,622046a9-1c23-421a-a1f8-011535dfe368,"{256,448}",wine,Sparkling,White,United States of America,Sebastiani Brut (California),American Champagne,,0,Standard,3.59,38.75,2017-08-14 16:47:44,2017-08-14 16:47:44
84886df5-e008-4a63-be30-d4a5b4082285,google-oauth2|117071843235249313009,7c7c5123-66f6-499e-9497-c315666145e1,"{567,384}",wine,Still,Red,United States of America,Brother Timothy Zinfandel,The Brother Timothy Wine Sampler,,0,Standard,2.8,30.24,2017-08-14 23:59:22,2017-08-14 23:59:22
b1069b4e-2947-483a-a9a9-ad81764c800a,google-oauth2|117071843235249313009,7c7c5123-66f6-499e-9497-c315666145e1,"{568,361}",wine,Still,Red,United States of America,Brother Timothy Gamay Noir,The Brother Timothy Wine Sampler,,0,Standard,3.05,36.94,2017-08-15 0:00:17,2017-08-15 0:38:35
88dade2b-670d-4a99-9a75-1b20bcd1c62d,google-oauth2|117071843235249313009,7c7c5123-66f6-499e-9497-c315666145e1,"{568,342}",wine,Still,Red,United States of America,Brother Timothy Cabernet sauvignon,The Brother Timothy Wine Sampler,,0,Standard,3.39,36.62,2017-08-15 0:01:02,2017-08-15 0:01:02
a0a172ab-959a-4fe3-8b14-c8729bc273c0,google-oauth2|117071843235249313009,7c7c5123-66f6-499e-9497-c315666145e1,"{569,238}",wine,Still,White,United States of America,Brother Timothy Pineau de la Loire,The Brother Timothy Wine Sampler,,0,Standard,3.85,41.58,2017-08-15 0:01:41,2017-08-15 0:02:24
a0a0afe4-bbea-4b13-92d1-a5546abfbfa4,google-oauth2|117071843235249313009,7c7c5123-66f6-499e-9497-c315666145e1,"{569,219}",wine,Still,White,United States of America,Brother Timothy Pinot Chardonnay,The Brother Timothy Wine Sampler,,0,Standard,3.85,41.58,2017-08-15 0:02:20,2017-08-15 0:02:20
f31d6e90-48e0-4815-bbce-5968de85f65b,google-oauth2|102131050501263561593,710d8fb8-de39-4751-abe6-e7d0ce06f091,"{231,1231}",wine,Sparkling,White,United States of America,"St. Michel Brut (Finger Lakes, N.Y.)",Champagnes on Sale,,0,Standard,2.79,31.5,2017-08-14 16:42:03,2017-08-14 16:42:03
ff534ef2-1cb2-41b1-aa97-98c49ba94080,google-oauth2|102131050501263561593,710d8fb8-de39-4751-abe6-e7d0ce06f091,"{239,1191}",wine,Sparkling,White,France,Boyer Brut (Haut Savoie),Champagnes on Sale,,1959,Standard,3.49,39.75,2017-08-14 16:42:32,2017-08-14 16:42:32
2ffdeff3-2165-40e0-8de0-b8d8a557a0a2,google-oauth2|102131050501263561593,710d8fb8-de39-4751-abe6-e7d0ce06f091,"{231,1152}",wine,Sparkling,White,France,Marcel Pere Et Fils Brut,Champagnes on Sale,,1959,Standard,4.59,50.25,2017-08-14 16:42:53,2017-08-14 16:42:53
585832be-24bf-4b86-b3a9-3bfcb2220443,PL493H8zbqTUj8jMBUV7KTp9MuM2,d9bec168-74b9-4129-9911-5a8baffa8c62,"{645,318}",wine,Sparkling,White,United States of America,Beaulieu Vineyard Private Reserve Brut,American Champagnes,,0,Standard,6.65,71.82,2017-07-20 17:22:17,2017-07-20 17:22:17
5c072bd8-919c-408d-8330-b3d765c5c729,google-oauth2|102131050501263561593,710d8fb8-de39-4751-abe6-e7d0ce06f091,"{234,1111}",wine,Sparkling,White,France,Ayala Gold Label Brut,Champagnes on Sale,,1959,Standard,4.99,56.5,2017-08-14 16:43:21,2017-08-14 16:43:21
65329c47-3a61-4209-b4bd-6aad899b71c9,google-oauth2|102131050501263561593,710d8fb8-de39-4751-abe6-e7d0ce06f091,"{233,1062}",wine,Sparkling,White,France,Louis Roederer Cour Royale Brut,Champagnes on Sale,,0,Standard,6.98,75.5,2017-08-14 16:43:50,2017-08-14 16:43:50
a119387e-014d-459a-82bb-6067da403127,PL493H8zbqTUj8jMBUV7KTp9MuM2,d9bec168-74b9-4129-9911-5a8baffa8c62,"{229,370}",wine,Sparkling,Rosé,France,Charles Heidsieck Rose,French Champagnes,,1964,Standard,9.99,107.89,2017-07-20 17:04:24,2017-07-20 17:05:07
ae31cfee-b911-4a0b-8237-45949a782827,google-oauth2|102131050501263561593,6efc0c36-03c9-4fb6-86ad-f8352bbfeff9,"{657,1124}",wine,Sparkling,White,France,Cramant Blanc de Blancs,French Champagnes,,1952,Standard,4.99,56.5,2017-08-14 16:39:38,2017-08-15 0:41:03
aec2cc09-7ada-419c-8bfb-7299f3645a3a,google-oauth2|102131050501263561593,6efc0c36-03c9-4fb6-86ad-f8352bbfeff9,"{659,1072}",wine,Sparkling,White,France,Ayala Gold Label Brut,French Champagnes,,1949,Standard,4.99,56.5,2017-08-14 16:40:01,2017-08-14 16:40:01
e3c66cda-f0b6-40bd-b248-f08acf51d2d6,google-oauth2|102131050501263561593,6efc0c36-03c9-4fb6-86ad-f8352bbfeff9,"{654,1040}",wine,Sparkling,White,France,Fortnum & Mason English Market Brut,French Champagnes,,1949,Standard,4.99,56.5,2017-08-14 16:40:33,2017-08-14 16:40:33
0defaf08-95cc-450e-9797-a2d8a2b1286b,google-oauth2|102131050501263561593,6efc0c36-03c9-4fb6-86ad-f8352bbfeff9,"{652,988}",wine,Sparkling,White,France,St. Marceaux Brut,French Champagnes,,1949,Standard,4.99,56.5,2017-08-14 16:41:01,2017-08-14 16:41:01
29d3a052-6f63-44a5-b25e-c4052551196d,EAUy2ta5suYZV1RtHYH1jM7s5kG2,10ea268b-b4fd-44b1-bfde-f96097b76ff6,"{594,888}",wine,Sparkling,Red,United States of America,Domaine Chandon Pinot Noir Brut,American Champagne,,0,Standard,8.99,97.09,2017-07-25 16:26:21,2017-08-15 0:28:55
de5a29ff-cb80-4d09-823d-57614e62244a,EAUy2ta5suYZV1RtHYH1jM7s5kG2,a95a14b2-663c-41e3-a6d3-d04d3af76a10,"{260,1164}",wine,Sparkling,White,France,Mesnil Blanc de Blancs Veuve Galien,Champagne,,1961,Standard,5.99,68.5,2017-07-25 16:42:21,2017-07-26 20:42:18
b17fa18e-5ada-403e-8262-b476ebf0c808,auth0|5941b4040e76b350d7a565cf,bd2b89ee-d3ce-46de-bbd8-355a4386a33c,"{80,1056}",wine,Sparkling,Rosé,France,Pierre Cartier Brut Rose,Champagne for the Holidays,,0,Standard,5.29,57.13,2017-06-14 22:14:50,2017-08-15 0:30:54
f6c02282-d75a-44b4-ba0e-43c426afb38c,google-oauth2|117071843235249313009,17f0d110-a8da-4e6d-8849-2e28d1c04392,"{229,410}",wine,Still,Red,France,"Chateauneuf-du-Pape, Cru des Felibres",Rhone Valley Red Wine,,1952,Standard,2.19,24.75,2017-08-15 0:38:17,2017-08-15 0:38:59
d29aaa39-7bb2-4f29-87f4-abea4e06dc15,google-oauth2|102131050501263561593,174ff90c-1816-4c15-8035-af171156c3ef,"{207,604}",wine,Sparkling,White,France,Ledoyen Blanc de Blancs,French Champagnes-Bottles,,1959,Standard,5.99,68.5,2017-08-15 16:30:37,2017-09-11 17:31:33
2f92a300-f4cd-46ca-bc26-7a655299fcd0,google-oauth2|102131050501263561593,174ff90c-1816-4c15-8035-af171156c3ef,"{205,618}",wine,Sparkling,White,France,Duminy Brut,French Champagnes-Bottles,,1959,Standard,5.99,65.95,2017-08-15 16:29:54,2017-09-11 17:31:09
8ff71959-1fc2-4e50-9d21-c7726b7e78ec,google-oauth2|102131050501263561593,174ff90c-1816-4c15-8035-af171156c3ef,"{209,629}",wine,Sparkling,White,France,Ayala Gold Label Brut,French Champagnes-Bottles,,1961,Standard,5.49,60.5,2017-08-15 16:29:18,2017-09-11 17:30:59
fda51e00-f7a1-4c56-97fd-94c96734e51c,google-oauth2|102131050501263561593,174ff90c-1816-4c15-8035-af171156c3ef,"{206,644}",wine,Sparkling,White,France,Marcel Père Brut,French Champagnes-Bottles,,1959,Standard,4.79,52.75,2017-08-15 16:28:30,2017-09-11 17:30:49
2704576c-8970-4d96-bc6c-eb4d4896ae7d,google-oauth2|102131050501263561593,174ff90c-1816-4c15-8035-af171156c3ef,"{209,549}",wine,Sparkling,White,France,Pol Roger Dry Special,French Champagnes-Bottles,,0,Standard,6.79,73.33,2017-08-15 16:33:52,2017-08-15 16:33:52
cbf88af2-5ad6-4229-9d7e-0af3651a8483,google-oauth2|102131050501263561593,174ff90c-1816-4c15-8035-af171156c3ef,"{207,590}",wine,Sparkling,White,France,Krug Light,French Champagnes-Bottles,,0,Standard,6.49,70.09,2017-08-15 16:31:07,2017-08-15 16:31:07
9a0aa871-8a9e-46e6-86a2-5547f3698046,google-oauth2|102131050501263561593,174ff90c-1816-4c15-8035-af171156c3ef,"{208,537}",wine,Sparkling,White,France,Moet & Chandon Brut Imperial,French Champagnes-Bottles,,0,Standard,6.92,74.74,2017-08-15 16:34:25,2017-08-15 16:34:25
64a1da10-88f1-48be-9d76-f2ac1d93a5c8,google-oauth2|102131050501263561593,174ff90c-1816-4c15-8035-af171156c3ef,"{210,494}",wine,Sparkling,White,France,Bollinger Brut,French Champagnes-Bottles,,0,Standard,7.3,78.84,2017-08-15 16:35:59,2017-08-15 16:35:59
91dac779-07c0-47ad-bcde-a05ba680cffe,google-oauth2|102131050501263561593,174ff90c-1816-4c15-8035-af171156c3ef,"{207,481}",wine,Sparkling,White,France,Mumm's Cordon Rouge Brut,French Champagnes-Bottles,,0,Standard,7.43,81.73,2017-08-15 16:36:36,2017-08-15 16:36:36
0e2369e5-6261-4862-b3d1-23c06ac4bbab,google-oauth2|102131050501263561593,174ff90c-1816-4c15-8035-af171156c3ef,"{207,465}",wine,Sparkling,White,France,Krug Brut Reserve Private Cuvee,French Champagnes-Bottles,,0,Standard,7.95,85.46,2017-08-15 16:37:07,2017-08-15 16:37:07
a08895fe-98b1-435f-aff8-8f859118bcb5,google-oauth2|102131050501263561593,174ff90c-1816-4c15-8035-af171156c3ef,"{207,578}",wine,Sparkling,White,France,Clicquot Yellow Label Brut,French Champagnes-Bottles,,0,Standard,6.64,71.71,2017-08-15 16:32:10,2017-08-15 16:32:10
512d6fa3-6738-4875-9ca3-9c4d8b7accc4,google-oauth2|102131050501263561593,174ff90c-1816-4c15-8035-af171156c3ef,"{207,563}",wine,Sparkling,White,France,Mumm's Extra Dry,French Champagnes-Bottles,,0,Standard,6.77,74.49,2017-08-15 16:33:06,2017-08-15 16:33:06
36c3c913-31ca-4e7d-8ccb-5cda04b9a61f,google-oauth2|102131050501263561593,174ff90c-1816-4c15-8035-af171156c3ef,"{209,521}",wine,Sparkling,White,France,Louis Roederer Cour royale Brut,French Champagnes-Bottles,,0,Standard,6.98,75.5,2017-08-15 16:34:57,2017-08-15 16:34:57
24c9f94b-f5b7-431c-99ff-bde1366bb46c,google-oauth2|102131050501263561593,174ff90c-1816-4c15-8035-af171156c3ef,"{209,507}",wine,Sparkling,White,France,Charles Heidsieck Brut,French Champagnes-Bottles,,0,Standard,6.99,75.49,2017-08-15 16:35:28,2017-08-15 16:35:28
7934ba01-0ccf-4104-8ebb-81238355b3e5,google-oauth2|102131050501263561593,174ff90c-1816-4c15-8035-af171156c3ef,"{205,451}",wine,Sparkling,White,France,Taittinger Brut Français,French Champagnes-Bottles,,0,Standard,7.49,82.69,2017-08-15 16:38:10,2017-08-15 16:38:10
34e55769-5a0a-4019-9ee7-47a86d808162,google-oauth2|102131050501263561593,174ff90c-1816-4c15-8035-af171156c3ef,"{206,437}",wine,Sparkling,White,France,Piper Heidsieck Cuvee Brut,French Champagnes-Bottles,,0,Standard,7.55,81.54,2017-08-15 16:38:52,2017-09-11 17:33:42
b1255010-ae81-44f0-bebf-24f2461589c6,google-oauth2|102131050501263561593,174ff90c-1816-4c15-8035-af171156c3ef,"{206,426}",wine,Sparkling,White,France,Lanson Brut,French Champagnes-Bottles,,1959,Standard,8.45,91.26,2017-08-15 16:39:30,2017-08-15 16:39:30
d7cf91b3-bfd1-4e66-aa03-336ed3b80a1f,google-oauth2|102131050501263561593,174ff90c-1816-4c15-8035-af171156c3ef,"{206,410}",wine,Sparkling,White,France,Clicquot Yellow Label Brut,French Champagnes-Bottles,,1959,Standard,8.72,94.18,2017-08-15 16:40:02,2017-08-15 16:40:02
e93c3eb0-f47e-4052-94af-52ccdb6f66db,google-oauth2|102131050501263561593,174ff90c-1816-4c15-8035-af171156c3ef,"{204,399}",wine,Sparkling,White,France,Roederer Blanc de Blancs,French Champagnes-Bottles,,1960,Standard,8.77,94.75,2017-08-15 16:40:47,2017-08-15 16:40:47
76b49415-79d3-45a4-9988-10f2a0a7b9be,google-oauth2|102131050501263561593,174ff90c-1816-4c15-8035-af171156c3ef,"{206,384}",wine,Sparkling,White,France,Charles Heidsieck British Cuvee,French Champagnes-Bottles,,1959,Standard,8.88,95.91,2017-08-15 16:41:17,2017-08-15 16:41:17
659517e7-cc8a-4716-b777-631ba4ea9e9a,google-oauth2|102131050501263561593,174ff90c-1816-4c15-8035-af171156c3ef,"{205,373}",wine,Sparkling,White,France,Mumm's Cordon Rouge Brut,French Champagnes-Bottles,,1959,Standard,8.89,97.82,2017-08-15 16:41:52,2017-08-15 16:41:52
12d3dc99-cb8e-4e23-b0cd-68fe25bf6a40,google-oauth2|102131050501263561593,174ff90c-1816-4c15-8035-af171156c3ef,"{206,359}",wine,Sparkling,White,France,Moet Dry Imperial,French Champagnes-Bottles,,1959,Standard,8.9,96.12,2017-08-15 16:42:32,2017-08-15 16:42:32
e099416e-687f-46a6-b4cc-a21c76d8497f,google-oauth2|102131050501263561593,174ff90c-1816-4c15-8035-af171156c3ef,"{205,343}",wine,Sparkling,White,France,Piper Heidsieck Brut,French Champagnes-Bottles,,1959,Standard,8.99,97.09,2017-08-15 16:43:11,2017-08-15 16:43:11
5b4c1f4b-2513-4b22-97d9-66e4f784aa17,google-oauth2|102131050501263561593,174ff90c-1816-4c15-8035-af171156c3ef,"{204,330}",wine,Sparkling,White,France,Bollinger Brut,French Champagnes-Bottles,,1959,Standard,9.35,100.98,2017-08-15 16:43:36,2017-08-15 16:43:36
d8190b2e-3e05-4bc5-b399-6c9a93b6efd9,google-oauth2|102131050501263561593,174ff90c-1816-4c15-8035-af171156c3ef,"{206,316}",wine,Sparkling,White,France,Pol Roger Brut,French Champagnes-Bottles,,1959,Standard,9.5,102.6,2017-08-15 16:44:02,2017-08-15 16:44:02
94a9db27-b61f-4791-8096-a0e0a25129b5,google-oauth2|102131050501263561593,174ff90c-1816-4c15-8035-af171156c3ef,"{206,287}",wine,Sparkling,White,France,Louis Roederer brunet,French Champagnes-Bottles,,1959,Standard,9.6,103.75,2017-08-15 16:45:20,2017-08-15 16:45:20
54ce1826-b46a-4d40-b47b-0ddb15b6a332,google-oauth2|102131050501263561593,174ff90c-1816-4c15-8035-af171156c3ef,"{204,275}",wine,Sparkling,Rosé,France,Mumm's Cordon Rouge Rose,French Champagnes-Bottles,,1955,Standard,9.99,109.88,2017-08-15 16:45:52,2017-08-15 16:45:52
